A||G||H||I||J||K||currPrice||stopPrice||operDirection||operDescription
2018-12-08 04:00:00||3318.9767882448105||3358.5244718705844||-39.54768362577397||-547.2082731280584||1015.3211790045689||0.0||0.0|| || 
2018-12-08 04:15:00||3254.02896851484||3324.3238413616523||-70.29487284681227||-451.8255930718092||763.0614404499938||0.0||0.0|| || 
2018-12-08 04:30:00||3065.2147625894804||3228.206270149678||-162.99150756019753||-394.0587759694868||462.13453681857857||0.0||0.0|| || 
2018-12-08 04:45:00||3282.830652960329||3320.910846434887||-38.080193474557746||-322.863059470501||569.5657319918865||0.0||0.0|| || 
2018-12-08 05:00:00||3692.8684725048943||3515.515708180451||177.35276432444334||-222.81989471151215||800.3453180719109||0.0||0.0|| || 
2018-12-08 05:15:00||5290.175609042602||4297.72675646338||992.4488525792221||20.233854746634734||1944.4299956651748||0.0||0.0|| || 
2018-12-08 05:30:00||4744.849533805279||4108.677079688316||636.1724541169633||143.42157462070045||985.5017589925258||0.0||0.0|| || 
2018-12-08 05:45:00||4306.354397835236||3944.6736774891815||361.68072034605484||187.07340376577133||349.214633160567||0.0||0.0|| || 
2018-12-08 06:00:00||3997.3350858605845||3822.677765823316||174.65732003726862||184.5901870200708||-19.865733965604363||0.0||0.0|| || 
2018-12-08 06:15:00||3845.055777266649||3762.2956779845517||82.76009928209714||164.22416947247606||-162.92814038075784||0.0||0.0|| || 
2018-12-08 06:30:00||3614.3324669179337||3657.3370544301406||-43.004587512206854||122.77841807553946||-331.56601117549263||0.0||0.0|| || 
2018-12-08 06:45:00||3646.2107596997903||3669.5003370649447||-23.2895773651544||93.56481898740068||-233.70879270511017||0.0||0.0|| || 
2018-12-08 07:00:00||3318.197344361361||3509.8427980230967||-191.6454536617357||36.5227644575734||-456.3364362386182||0.0||0.0|| || 
2018-12-08 07:15:00||2918.8874559980745||3303.386521873238||-384.4990658751635||-47.681601608973985||-673.634928532379||0.0||0.0|| || 
2018-12-08 07:30:00||2642.1875396906785||3141.6792239567017||-499.4916842660232||-138.04361814038384||-722.8961322512787||0.0||0.0|| || 
2018-12-08 07:45:00||2389.805958199805||2983.1627821821307||-593.3568239823257||-229.10625930877222||-728.501129347107||0.0||0.0|| || 
2018-12-08 08:00:00||2203.618201553681||2849.564467946417||-645.9462663927361||-312.47426072556505||-666.9440113343421||0.0||0.0|| || 
2018-12-08 08:15:00||2147.513682853115||2774.7033095800157||-627.1896267269008||-375.41733392583217||-503.5445856021372||0.0||0.0|| || 
2018-12-08 08:30:00||1924.0871916449435||2620.6691007222366||-696.5819090772932||-439.6502489561244||-513.8633202423375||0.0||0.0|| || 
2018-12-08 08:45:00||1705.4047298534138||2463.778885113182||-758.374155259768||-503.3950302168532||-509.9582500858297||0.0||0.0|| || 
2018-12-08 09:00:00||1881.6298067990422||2492.452132882576||-610.8223260835337||-524.8804893901893||-171.88367338668877||0.0||0.0|| || 
2018-12-08 09:15:00||2154.305091906882||2578.494134891274||-424.189042984392||-504.7422001090298||161.10631424927556||0.0||0.0|| || 
2018-12-08 09:30:00||2296.028906998131||2615.3101167511795||-319.28120975304864||-467.6500020378336||296.7375845695699||0.0||0.0|| || 
2018-12-08 09:45:00||2173.725804383034||2532.7729777325735||-359.04717334953966||-445.9294363001748||173.7645259012703||0.0||0.0|| || 
2018-12-08 10:00:00||2077.4989083241053||2459.8454223449753||-382.34651402087||-433.21285184431383||101.73267564688763||0.0||0.0|| || 
2018-12-08 10:15:00||2353.1204808896277||2564.2301414305325||-211.10966054090477||-388.792213583632||355.3651060854545||0.0||0.0|| || 
2018-12-08 10:30:00||2189.3336976758387||2469.7320857690115||-280.3983880931728||-367.1134484855402||173.43012078473475||0.0||0.0|| || 
2018-12-08 10:45:00||1981.188321110325||2348.7436905268623||-367.55536941653736||-367.2018326717396||-0.7070734895954729||0.0||0.0|| || 
2018-12-08 11:00:00||1939.1795701702747||2301.290931228576||-362.1113610583013||-366.18373834905196||8.144754581501275||0.0||0.0|| || 
2018-12-08 11:15:00||2332.3128578363867||2463.7542652116445||-131.44140737525777||-319.23527215429317||375.5877295580708||0.0||0.0|| || 
2018-12-08 11:30:00||3815.424836630789||3168.1088174181896||647.3160192125993||-125.92501388091469||1546.4820661870278||0.0||0.0|| || 
2018-12-08 11:45:00||3673.562384841437||3147.754008720546||525.8083761208909||4.421664119446433||1042.773424002889||0.0||0.0|| || 
2018-12-08 12:00:00||3792.1443671735237||3243.7978058523577||548.3465613211661||113.20664355979036||870.2798355227515||0.0||0.0|| || 
2018-12-08 12:15:00||3734.2994029929814||3256.564790604035||477.7346123889465||186.1122373256216||583.2447501266498||0.0||0.0|| || 
2018-12-08 12:30:00||3446.174907147907||3153.2259305592916||292.94897658861555||207.4795851782204||170.93878282079032||0.0||0.0|| || 
2018-12-08 12:45:00||3146.277995278998||3030.5310453326774||115.74694994632046||189.1330581318404||-146.77221637103986||0.0||0.0|| || 
2018-12-08 13:00:00||3000.1912913899214||2968.76685086359||31.424440526331182||157.59133461073856||-252.33378816881475||0.0||0.0|| || 
2018-12-08 13:15:00||3775.3461173299333||3344.317281169991||431.02883615994233||212.2788349205793||437.50000247872606||0.0||0.0|| || 
2018-12-08 13:30:00||3556.2304315868664||3270.745198120362||285.48523346650427||226.9201146297643||117.13023767347994||0.0||0.0|| || 
2018-12-08 13:45:00||3636.3560559581174||3330.4712567781125||305.88479918000485||242.71305153981243||126.34349528038484||0.0||0.0|| || 
2018-12-08 14:00:00||4629.211656579945||3831.1709755352895||798.0406810446557||353.7785774407811||888.5242072077492||0.0||0.0|| || 
2018-12-08 14:15:00||5516.057724798415||4317.285058828972||1198.7726659694426||522.7773951465134||1351.9905416458585||0.0||0.0|| || 
2018-12-08 14:30:00||5363.283159444812||4332.524910026826||1030.758249417986||624.373566000808||812.7693668343561||0.0||0.0|| || 
2018-12-08 14:45:00||5209.318191837917||4334.74609224706||874.5720995908569||674.4132727188178||400.31765374407814||0.0||0.0|| || 
2018-12-08 15:00:00||5091.147545401314||4342.632232821352||748.5153125799625||689.2336806910466||118.56326377783171||0.0||0.0|| || 
2018-12-08 15:15:00||4723.414336878036||4221.021081501252||502.3932553767836||651.8655956281941||-298.94468050282103||0.0||0.0|| || 
2018-12-08 15:30:00||4134.147723512184||3974.514434723382||159.63328878880202||553.4191342603157||-787.5716909430273||0.0||0.0|| || 
2018-12-08 15:45:00||3757.108773741078||3804.801850669798||-47.693076928720075||433.1966920225085||-961.7795379024572||0.0||0.0|| || 
2018-12-08 16:00:00||3753.312782396297||3799.441330620183||-46.128548223886355||337.3316439732295||-766.9203843942317||0.0||0.0|| || 
2018-12-08 16:15:00||3443.496994335328||3646.8538365001696||-203.3568421648415||229.1939467456153||-865.1015778209137||0.0||0.0|| || 
2018-12-08 16:30:00||3368.9503167452776||3595.8975219446015||-226.9472051993239||137.96571635662747||-729.8258431119027||0.0||0.0|| || 
2018-12-08 16:45:00||4078.8056664767737||3920.868823282038||157.9368431947355||141.9599417242491||31.95380294097282||0.0||0.0|| || 
2018-12-08 17:00:00||3798.1471085572703||3797.435950446332||0.7111581109384133||113.71018500158695||-225.99805378129707||0.0||0.0|| || 
2018-12-08 17:15:00||3549.211138009998||3677.630568931789||-128.419430921791||65.28426181691135||-387.40738547740466||0.0||0.0|| || 
2018-12-08 17:30:00||3453.673644469998||3622.1184845664716||-168.4448400964734||18.538441434234407||-373.9665630614156||0.0||0.0|| || 
2018-12-08 17:45:00||3571.4280130130755||3666.3376368208064||-94.9096238077309||-4.1511716141586525||-181.51690438714448||0.0||0.0|| || 
2018-12-08 18:00:00||3485.842123318756||3618.0992733525986||-132.25715003384266||-29.772367298095453||-204.96956547149443||0.0||0.0|| || 
2018-12-08 18:15:00||3492.2539628081786||3611.389629400554||-119.1356665923754||-47.64502715695144||-142.98127887084792||0.0||0.0|| || 
2018-12-08 18:30:00||3688.431336222305||3697.020537593106||-8.589201370800765||-39.83386199972131||62.489321257841084||0.0||0.0|| || 
2018-12-08 18:45:00||3424.224539880412||3569.173620734357||-144.9490808539449||-60.85690577056603||-168.18435016675775||0.0||0.0|| || 
2018-12-08 19:00:00||3429.330513744964||3560.8950836429226||-131.5645698979588||-74.99843859604458||-113.13226260382842||0.0||0.0|| || 
2018-12-08 19:15:00||4208.882236245739||3926.489278187891||282.3929580578474||-3.52015926526618||571.8262346462271||0.0||0.0|| || 
2018-12-08 19:30:00||4167.229841438702||3927.352418322121||239.8774231165812||45.1593572111033||389.4361318109558||0.0||0.0|| || 
2018-12-08 19:45:00||3745.779455063517||3742.20055992789||3.5788951356271355||36.843264796008064||-66.52873932076186||0.0||0.0|| || 
2018-12-08 20:00:00||3623.9092219768227||3683.787402896194||-59.878180919371516||17.49897565293215||-154.75431314460732||0.0||0.0|| || 
2018-12-08 20:15:00||3712.084946288081||3721.8069604594393||-9.722014171358296||12.05477768807406||-43.553583718864715||0.0||0.0|| || 
2018-12-08 20:30:00||4875.769074551453||4281.379169314296||594.3899052371571||128.52180319789068||931.7362040785329||0.0||0.0|| || 
2018-12-08 20:45:00||8583.273673851229||6110.502858253978||2472.7708155972505||597.3716056777627||3750.798419838976||0.0||0.0|| || 
2018-12-08 21:00:00||10338.661850181808||7138.857966531461||3199.8038836503474||1117.8580612722797||4163.891644756135||0.0||0.0|| || 
2018-12-08 21:15:00||13364.626147076915||8832.826249010614||4531.7998980663015||1800.646428631084||5462.306938870435||0.0||0.0|| || 
2018-12-08 21:30:00||19854.309992142007||12293.177722417237||7561.132269724771||2952.743596849821||9216.777345749899||0.0||0.0|| || 
2018-12-08 21:45:00||19788.1945825817||12821.42824890485||6966.766333676849||3755.548144215227||6422.436378923245||0.0||0.0|| || 
2018-12-08 22:00:00||18417.360922184514||12677.453992689676||5739.906929494839||4152.419901271149||3174.9740564473796||0.0||0.0|| || 
2018-12-08 22:15:00||17135.26828954074||12485.328423601552||4649.93986593919||4251.923894204757||796.0319434688663||0.0||0.0|| || 
2018-12-08 22:30:00||15962.198055765242||12264.956819631067||3697.241236134176||4140.987362590641||-887.4922529129308||0.0||0.0|| || 
2018-12-08 22:45:00||14979.54673180136||12065.69812558432||2913.8486062170396||3895.559611315921||-1963.4220101977626||0.0||0.0|| || 
2018-12-08 23:00:00||14114.83553460115||11865.196334800297||2249.639199800853||3566.3755290129075||-2633.472658424109||0.0||0.0|| || 
2018-12-08 23:15:00||12816.997478508665||11406.951285555831||1410.0461929528337||3135.109661800893||-3450.126937696118||0.0||0.0|| || 
